koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err2,koi_teq,koi_insol,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err2,koi_srad_err1,ra,dec,koi_kepmag
1,0,0,0,111.741576,166.3408,0.0108,0.057,0.406,-0.057,3.83,0.434,-0.434,238.8,30.3,-30.3,6.88,-2.22,676,49.4,-29.58,9.9,1,5267,110,3.338,-0.144,0.787,292.03525,38.945911,13.075
0,0,0,0,14.42735088,138.84024,0.00569,0.977,0.03,-0.695,4.857,0.16,-0.16,117,6.4,-6.4,1.53,-0.13,783,88.9,-21.3,21.5,1,5929,106,4.403,-0.123,0.171,290.63657,48.996078,13.359
0,0,0,0,7.10695741,138.32271,0.00206,0.079,0.32,-0.079,5.1462,0.0519,-0.0519,131,4.1,-4.1,1.72,-0.07,1157,422.8,-51.63,33.8,3,5761,86,4.091,-0.018,0.092,294.21893,49.479221,13.438
1,0,0,0,37.0200232,131.8379,0.0109,0.308,0.268,-0.307,1.421,0.338,-0.338,581,156,-156,2.14,-0.19,507,15.66,-4.12,6.6,1,5685,152,4.537,-0.176,0.233,286.10281,50.126541,15.424
0,0,0,0,4.59489816,133.83995,0.0028,0.953,0.023,-0.719,3.1381,0.0656,-0.0656,109.7,4.7,-4.7,1.85,-0.32,1319,716.65,-269.03,27.7,1,6056,121,4.217,-0.117,0.24,290.59207,45.737141,13.298
0,1,0,0,0.587470828,131.49788,0.00132,1.161,0.784,-0.001,2.4382,0.0828,-0.0828,193.8,4.9,-4.9,51.02,-32.52,3434,33039.47,-29200.74,48.3,1,5787,193,3.678,-0.178,0.729,299.06491,41.508301,13.744
0,0,0,0,25.93406406,149.76273,0.00264,0.014,0.409,-0.014,4.6142,0.0732,-0.0732,414.5,11,-11,2.48,-0.34,695,55.1,-17.4,42.2,1,5952,119,4.287,-0.12,0.207,291.97617,38.05508,13.703
0,0,0,0,82.2001239,208.79417,0.00338,0.001,0.385,-0.001,10.627,0.1,-0.1,233.9,5,-5,2.57,-0.18,525,17.96,-3.12,47.9,2,5758,77,4.072,-0.027,0.083,285.31125,47.848564,11.696
0,1,0,0,38.47674409,150.5742128,3.10E-05,0.458,0.005,0,5.10744,0.00112,-0.00112,173170,57.8,-57.8,33.8,-3.94,463,10.85,-3.26,3487.8,1,5294,159,4.507,-0.085,0.102,283.20117,43.888981,14.579
0,0,0,0,14.97436238,141.50057,0.00265,0.092,0.358,-0.092,2.4461,0.084,-0.084,265.4,12.5,-12.5,1.28,-0.09,631,37.53,-7.67,24.9,1,5311,106,4.532,-0.05,0.057,299.23694,45.834702,13.747
0,1,0,1,0.716709761,132.05103,0.00131,0.986,0.018,-0.729,0.6969,0.0602,-0.0602,68.4,4.6,-4.6,1.42,-0.31,2394,7725.24,-3518.6,21.2,1,6109,164,4.229,-0.126,0.234,282.19479,46.522888,10.047
0,0,1,1,8.48039,135.853,0.0125,0.008,0.445,-0.008,6.134,0.378,-0.378,133.7,12.8,-12.8,1.23,-0.13,969,208.42,-67.76,12,1,6193,173,4.434,-0.224,0.357,298.71469,46.650639,14.863
0,0,1,0,1.574063832,133.05514,0.00104,1.237,0.408,-0.142,5.6357,0.0508,-0.0508,1118.1,9.5,-9.5,28.63,-4.29,1619,1622.84,-583.69,145.3,1,5951,160,4.411,-0.18,0.248,298.62164,42.39423,14.636
0,0,1,1,1.303861044,134.212059,0.000781,1.258,0.334,-0.178,4.0541,0.0379,-0.0379,598.2,5.1,-5.1,27.85,-3.25,1610,1595.19,-478.56,140.6,1,5758,155,4.475,-0.182,0.244,298.13589,41.332062,13.555
0,1,1,0,11.75560012,176.07519,0.00257,1.228,34.59,-0.138,4.7,0.124,-0.124,648.8,16.7,-16.7,22.39,-1.89,716,62.19,-15.45,46.3,1,5644,152,4.575,-0.144,0.169,290.02872,43.261089,14.356
0,1,0,0,4.02378908,136.23411,0.00336,0.715,0.043,-0.514,3.237,0.13,-0.13,32.1,1.1,-1.1,2.24,-1.1,2504,9293.19,-7290.56,36.1,1,7516,207,3.651,-0.079,0.603,301.26144,45.104893,10.083
0,0,0,0,10.13958818,178.45074,0.00157,0.078,0.323,-0.078,2.6446,0.0517,-0.0517,1155.9,31.8,-31.8,1.68,-0.13,447,9.41,-2.15,40.3,1,3893,78,4.758,-0.036,0.037,297.07016,40.86879,14.902
0,1,1,1,1.33258375,132.0362,0.0114,0.746,0.206,-0.505,4.081,0.294,-0.294,60.9,4.5,-4.5,0.84,-0.09,1727,2096.92,-616.41,16.4,1,6108,171,4.471,-0.2,0.312,295.28735,46.75449,14.835
0,0,0,0,7.03146295,134.4525,0.00408,0.014,0.433,-0.014,5.922,0.112,-0.112,85.4,2.7,-2.7,1.38,-0.22,1194,480.26,-172.62,33.8,1,6170,110,4.192,-0.125,0.272,289.92145,46.74456,12.805
0,1,0,0,1.457256942,131.60891,0.000331,0.549,0.009,-0.003,6.51381,0.00365,-0.00365,364900,142,-142,98.16,-17.82,2112,4686.52,-2007.72,2443.8,1,6630,187,4.235,-0.192,0.441,290.47803,46.537949,14.713
0,0,0,0,9.84824649,138.38845,0.00294,0.55,0.044,-0.421,5.7471,0.0849,-0.0849,436.7,17.8,-17.8,2.68,-0.45,947,189.82,-65.17,25.3,3,5814,78,4.269,-0.112,0.209,298.31836,47.279491,15.344
0,0,0,0,3.81371423,132.57465,0.00548,0.306,0.145,-0.306,1.973,0.169,-0.169,281,29.2,-29.2,1.37,-0.12,1029,264.63,-71.19,11.4,1,5547,166,4.571,-0.152,0.188,291.39786,45.588558,15.89
0,0,0,0,11.36113254,136.92584,0.0017,0.734,0.01,-0.528,4.1886,0.0592,-0.0592,569.5,11.3,-11.3,2.6,-0.29,869,134.97,-41.14,57,1,6244,175,4.46,-0.224,0.335,287.45279,45.704399,14.63
0,0,0,0,7.40611676,134.07481,0.00146,0.077,0.427,-0.077,2.8826,0.0522,-0.0522,417.9,9.1,-9.1,1.37,-0.05,678,49.89,-6.59,49.6,3,4799,95,4.631,-0.048,0.054,292.65842,38.34539,14.023
0,0,0,0,1.260258822,170.408984,0.000422,0.791,0.002,-0.54,1.8594,0.0181,-0.0181,1130.7,10.1,-10.1,3.57,-0.3,1569,1435.82,-379.55,128.2,1,5550,166,4.5,-0.184,0.252,288.32791,47.381592,15.342
0,0,1,1,0.9628348,132.1907,0.0158,0.309,0.147,-0.309,2.259,0.497,-0.497,92.8,14.8,-14.8,0.81,-0.07,1648,1734.83,-462.7,7.6,1,5559,166,4.554,-0.168,0.213,297.68759,40.670361,15.466
0,1,0,0,3.548465446,122.9014315,4.26E-05,0.075,0.013,-0.053,4.56904,0.00118,-0.00118,7251.5,3.3,-3.3,14.92,-1.31,1640,1708.28,-397.63,2486.5,1,6290,125,4.074,-0.05,0.126,299.40701,44.035053,13.369
0,0,1,0,0.633514386,131.56236,0.00208,0.231,0.24,-0.231,1.2792,0.079,-0.079,179.1,10.1,-10.1,0.81,-0.08,1357,807.27,-224.14,22.3,1,4330,116,4.64,-0.024,0.045,299.93927,45.83321,14.971
0,1,1,0,3.613757526,171.422542,0.000229,0.812,0.003,-0.005,5.9128,0.0192,-0.0192,4872.2,9.8,-9.8,7.05,-0.73,1182,461.67,-135.49,591.2,1,5986,168,4.498,-0.195,0.264,299.07513,40.35833,14.915
0,0,1,1,0.864651455,131.69239,0.00692,0.235,0.233,-0.235,3.461,0.191,-0.191,67.7,5,-5,0.69,-0.06,1720,2062.08,-560.19,16.5,1,5587,166,4.556,-0.178,0.226,289.97064,43.662239,14.901
0,0,0,0,22.24814617,174.13676,0.00128,0.868,0.029,-0.6,4.1483,0.0709,-0.0709,613.7,9.5,-9.5,2.72,-0.13,609,32.58,-5.65,74.2,1,5629,101,4.503,-0.12,0.141,296.0322,42.131672,13.721
0,0,1,1,1.332567821,132.0544581,0.00327,0.413,0.185,-0.193,3.4844,0.115,-0.115,31,18.6,-18.6,0.96,-0.26,2395,7802.17,-4021.98,5,1,6600,161,4.047,-0.126,0.363,295.15475,46.736641,13.191
0,0,0,0,5.60013327,135.96495,0.00304,0.046,0.407,-0.046,2.6508,0.0964,-0.0964,329.2,16,-16,1.73,-0.22,952,194.26,-54.8,22.8,1,5288,79,4.391,-0.08,0.113,291.65778,48.009312,15.378
0,1,0,0,5.889372452,134.779685,2.62E-05,0.403,0.021,-0.011,4.94674,0.00088,-0.00088,56841,16.6,-16.6,50.78,-17.36,1695,1951.4,-1238.46,4146.7,1,7249,201,3.993,-0.143,0.531,297.51343,50.07481,12.472
0,1,0,0,35.164087,147.7597,0.0523,1.227,5.506,-0.162,86.05,3.5,-3.5,1528.9,50.7,-50.7,62.03,-35.19,756,77.33,-64.42,38.3,1,5485,194,3.82,-0.222,0.79,296.4761,47.703018,13.945
0,1,0,0,29.74454668,172.386652,0.000715,0.337,0.012,-0.015,23.2842,0.0537,-0.0537,66894,103,-103,20.06,-1.58,455,10.1,-2.65,765,1,4889,186,4.569,-0.054,0.062,297.75708,41.680454,11.753
0,0,0,0,14.0328775,138.0603,0.0185,0.044,0.403,-0.044,6.684,0.418,-0.418,210.9,20.6,-20.6,1.45,-0.15,783,88.83,-28.08,11.8,1,6063,190,4.47,-0.208,0.318,290.1499,41.4646,15.652
0,0,0,0,21.41624083,176.24991,0.00272,0.081,0.352,-0.081,7.081,0.0938,-0.0938,314.5,8.4,-8.4,2.09,-0.23,748,74.2,-20.43,42.7,1,6156,123,4.331,-0.126,0.212,294.02911,39.051849,13.542
0,0,1,0,27.6760342,144.9833,0.0169,0.071,0.395,-0.071,4.234,0.385,-0.385,266.8,22.4,-22.4,5.15,-1.77,951,193.23,-117.93,14.4,1,5123,128,3.442,-0.266,1.353,293.64758,41.730679,13.33
0,0,0,0,15.3789014,143.40629,0.00695,0.359,0.116,-0.359,4.662,0.228,-0.228,185.1,12,-12,2.94,-1.04,1039,275.53,-166.25,17.6,1,5817,78,3.877,-0.098,0.272,282.92499,48.626389,13.127
1,0,0,0,19.4444573,147.9093,0.03,0.634,0.034,-0.484,5.509,0.654,-0.654,182.3,32.1,-32.1,1.53,-0.2,749,74.47,-26.96,7.1,1,6278,174,4.425,-0.202,0.329,294.504,41.968159,15.835
0,1,0,0,31.56904354,158.29983,0.000587,0.985,1.415,-0.038,2.6364,0.03,-0.03,4229.4,44.8,-44.8,11.18,-2.01,575,25.83,-10.42,113.6,1,5654,169,4.387,-0.182,0.269,297.41965,43.876579,15.042
0,1,0,0,2.617284592,132.390683,0.000403,0.743,0.012,-0.013,9.5545,0.0102,-0.0102,231450,232,-232,162.67,-115.5,2013,3885.11,-3602.81,1215.2,1,5510,219,3.641,-0.226,1.013,300.33557,44.986271,16.304
0,0,0,0,5.99273265,131.75079,0.0031,0.505,0.419,-0.302,2.6502,0.0944,-0.0944,69.8,3.9,-3.9,0.91,-0.13,1010,245.32,-76.88,19.2,3,5574,111,4.354,-0.108,0.166,285.72849,42.65453,12.639
0,0,0,0,13.02363236,178.52482,0.00177,0.032,0.417,-0.032,3.9734,0.067,-0.067,607,14.1,-14.1,2.3,-0.19,743,71.85,-15.78,50.5,1,5627,101,4.453,-0.108,0.123,293.47012,39.252811,14.07
1,0,0,0,19.6001405,138.5631,0.0117,0.971,0.027,-0.685,8.613,0.318,-0.318,282,15,-15,2.08,-0.2,676,49.23,-13.46,19.7,1,6003,161,4.507,-0.192,0.265,285.22256,45.70874,13.874
0,0,0,0,9.38740646,137.38383,0.0021,0.946,0.015,-0.691,1.6165,0.0622,-0.0622,384.6,20,-20,1.69,-0.05,575,25.83,-3.46,22.3,1,4500,90,4.656,-0.045,0.046,295.22879,45.97102,14.028
0,0,0,0,6.412512953,169.879804,0.000616,0.553,0.037,-0.381,5.2677,0.0434,-0.0434,1156.4,7.6,-7.6,3.89,-0.63,1069,308.76,-120.95,183.1,1,6026,190,4.366,-0.201,0.334,293.88293,44.638088,14.684
0,0,0,0,18.87022157,178.71167,0.00105,0.013,0.409,-0.013,3.1404,0.0405,-0.0405,1096.6,16.8,-16.8,2.82,-0.39,621,35.13,-11.94,72.7,1,5402,175,4.452,-0.14,0.164,282.46051,48.257118,14.262
0,0,1,1,5.71483873,132.13046,0.00535,0.134,0.326,-0.134,2.748,0.148,-0.148,286.2,17.9,-17.9,1.26,-0.14,842,118.73,-33.59,18,1,5193,155,4.535,-0.108,0.11,299.78946,44.171001,14.167
0,0,1,0,0.503199724,131.90627,0.00457,0.492,0.477,-0.294,1.117,0.187,-0.187,275.6,36.9,-36.9,1.06,-0.11,1363,819.89,-254.01,10.1,1,4013,140,4.639,-0.021,0.029,286.1767,42.196529,14.155
0,0,0,0,33.4160553,171.33696,0.00701,0.947,0.012,-0.664,8.605,0.189,-0.189,275.8,10.2,-10.2,2.98,-0.55,689,53.18,-20.66,29.3,1,6007,122,4.178,-0.108,0.263,287.97577,39.087181,13.954
0,0,0,0,125.602323,215.4336,0.00629,0.065,0.4,-0.065,7.105,0.206,-0.206,925.7,41.1,-41.1,2.89,-0.35,360,3.95,-1.24,23.3,2,5774,156,4.447,-0.189,0.268,292.49963,46.324409,15.378
1,0,0,0,164.950399,280.9154,0.0139,0.724,0.024,-0.056,30.86,0.775,-0.775,24493,584,-584,11.23,-1.08,252,0.95,-0.27,65.7,2,5001,191,4.603,-0.048,0.07,294.89749,44.21579,15.473
0,0,0,0,3.88688862,132.4955,0.00521,0.035,0.419,-0.035,3.683,0.149,-0.149,58.3,3.1,-3.1,1.29,-0.26,1574,1448.04,-600.18,20.8,3,6167,124,4.037,-0.098,0.281,293.03775,46.277519,13.294
1,0,1,0,385.39743,340.6913,0.0743,0.587,0.374,-0.4,21.69,2.2,-2.2,132.3,15.9,-15.9,1.59,-0.31,285,1.57,-0.61,10.9,1,5676,76,4.175,-0.101,0.213,296.37497,46.806492,13.114
0,1,0,0,2.027383251,131.686117,0.000341,1.248,6.055,-0.053,1.5528,0.0185,-0.0185,3856.2,32.6,-32.6,31.12,-4.84,1352,791.38,-291.52,126.1,1,5544,183,4.435,-0.228,0.233,294.45444,43.500511,15.476
0,0,0,0,5.88527364,174.42554,0.00195,0.622,0.303,-0.401,1.9531,0.0645,-0.0645,112.7,4.8,-4.8,1.59,-0.31,1253,583.47,-238.46,27.4,1,6070,134,4.157,-0.112,0.26,281.91568,42.775509,11.992
0,0,0,1,1.33251589,132.0842,0.0115,0.53,0.415,-0.31,4.216,0.185,-0.185,140.5,7.7,-7.7,1.3,-0.32,1747,2207.85,-1106.29,22.2,1,5701,172,4.291,-0.202,0.348,294.53619,46.50983,15.255
0,1,0,0,33.69320154,158.866724,0.000106,0.379,0.005,-0.004,7.44219,0.00616,-0.00616,508770,368,-368,68.86,-10.11,518,17.07,-5.92,1618.4,1,5427,161,4.448,-0.156,0.19,285.33658,38.45052,14.898
0,0,0,0,28.6853212,159.87094,0.00585,0.922,0.03,-0.638,6.307,0.174,-0.174,689.1,31.8,-31.8,2.69,-0.23,547,21.09,-5.45,23.8,1,5726,143,4.559,-0.16,0.197,292.29062,44.653252,15.658
0,0,0,0,3.388012244,170.5336,0.00228,0.433,0.008,-0.433,2.6849,0.0719,-0.0719,280.1,9.9,-9.9,2.11,-0.41,1315,705.93,-277.05,30.6,1,5553,111,4.221,-0.101,0.196,292.58044,46.097389,15.065
0,0,0,0,3.58273837,134.95108,0.00574,0.143,0.312,-0.143,1.523,0.154,-0.154,360.5,38,-38,1.64,-0.16,1064,302.74,-86.99,11.6,1,5448,179,4.517,-0.15,0.197,296.159,44.56311,15.965
0,0,0,0,12.75800092,133.95888,0.00254,0.011,0.405,-0.011,4.1828,0.0716,-0.0716,187.9,4.9,-4.9,1.49,-0.21,822,107.96,-34.54,41.7,1,5782,104,4.34,-0.103,0.17,287.14066,47.115189,12.776
0,1,1,0,0.643002821,131.689685,0.0001,1.261,0.442,-0.172,1.02608,0.00661,-0.00661,2671.5,15.3,-15.3,36.82,-8.24,2188,5409.39,-2486.39,295.6,1,5681,169,4.315,-0.22,0.349,289.07111,40.978809,14.984
0,1,1,0,1.12976597,132.526,0.0118,0.338,0.13,-0.338,3.096,0.343,-0.343,133.7,12.8,-12.8,0.83,-0.06,1429,987.44,-235.23,14.3,1,5366,160,4.625,-0.097,0.114,294.30652,39.765282,15.625
0,0,1,1,2.48882685,132.12332,0.00965,0.711,0.239,-0.489,3.487,0.392,-0.392,80.2,6.7,-6.7,1.05,-0.12,1477,1124.85,-348,14.2,1,6246,174,4.433,-0.208,0.353,293.26266,46.30888,14.768
0,0,0,0,14.8444836,143.576,0.0115,0.149,0.316,-0.149,6.091,0.356,-0.356,177.9,19.2,-19.2,2.49,-0.54,1092,336.06,-148.42,10.5,2,6642,105,4.057,-0.116,0.326,295.93347,40.300571,12.345
0,0,1,0,1.316398648,132.2998,0.00352,0.392,0.068,-0.392,1.169,0.148,-0.148,182.5,18.8,-18.8,1.09,-0.12,1374,842.93,-252.57,13.1,1,5088,153,4.508,-0.064,0.081,285.88486,45.380138,15.797
0,0,1,1,1.33258772,132.0314,0.0178,0.634,0.315,-0.404,5.187,0.47,-0.47,70.8,5.9,-5.9,1.13,-0.22,1825,2625.26,-1021.93,16,1,5576,83,4.201,-0.101,0.208,295.19968,46.832321,15.276
0,0,0,0,4.02582434,135.42508,0.00283,0.017,0.429,-0.017,2.8059,0.0826,-0.0826,265.3,11.8,-11.8,1.79,-0.3,1169,440.08,-150.56,23.9,2,5509,82,4.308,-0.104,0.169,294.15271,38.23304,14.523
0,0,0,0,7.203855862,170.285731,0.000652,0.037,0.259,-0.037,2.5418,0.0226,-0.0226,1765.9,19.2,-19.2,2.25,-0.17,509,15.87,-3.47,101.1,1,3834,77,4.708,-0.021,0.03,292.29459,40.591789,15.264
0,0,1,0,24.2101973,141.4698,0.00767,0.45,0.501,-0.245,4.046,0.286,-0.286,458,35.2,-35.2,1.5,-0.13,451,9.8,-2.56,14.1,2,4650,125,4.589,-0.028,0.046,285.75146,41.33564,15.549
0,0,0,0,26.7838935,140.75396,0.00522,0.036,0.442,-0.036,4.584,0.16,-0.16,365.3,19.4,-19.4,1.59,-0.08,523,17.69,-2.71,20.9,1,5242,84,4.512,-0.061,0.063,296.55005,49.102322,14.803
0,0,1,1,0.817026268,132.835239,0.000458,0.01,0.279,-0.01,2.0799,0.0156,-0.0156,1145.5,10.8,-10.8,2.92,-0.26,1784,2386.13,-634.48,121.1,1,5619,169,4.536,-0.196,0.248,296.38229,48.045311,15.488
0,0,0,0,9.97682072,131.76825,0.00301,0.022,0.429,-0.022,3.4873,0.0931,-0.0931,966.8,35.1,-35.1,2.85,-0.46,802,97.85,-36.54,31.3,1,5500,166,4.416,-0.171,0.239,296.75296,45.0411,14.943
0,1,0,0,1.120646438,131.59197,0.001,1.182,4.989,-0.013,1.7664,0.0564,-0.0564,322.5,8.7,-8.7,89.35,-44.08,2783,14127.22,-10952.97,45.7,1,4972,148,3.449,-0.241,1.327,297.61398,47.811401,13.695
1,0,1,0,10.73370737,141.11176,0.000815,0.895,0.003,-0.003,7.6706,0.0467,-0.0467,6155.3,34.9,-34.9,18.7,-8.1,1171,444.77,-320.24,239.5,1,5971,183,3.914,-0.112,0.4,297.73981,43.510319,13.602
0,0,0,0,4.09513876,131.67784,0.00624,0.97,0.036,-0.72,2.462,0.148,-0.148,181.7,18.3,-18.3,1.75,-0.18,1122,374.3,-108.58,11.6,1,5858,156,4.495,-0.208,0.309,294.63257,43.807671,15.524
1,0,0,0,0.56818769,132.06643,0.00327,0.583,0.185,-0.193,2,0.115,-0.115,449.2,18.6,-18.6,2.47,-0.31,938,17741.94,-7416.59,27.5,1,5761,156,4.438,-0.121,0.233,298.02026,40.265659,11.941
0,0,0,1,1.33254428,132.06788,0.00841,0.021,0.443,-0.021,3.122,0.213,-0.213,162.2,11,-11,0.93,-0.1,1427,981.02,-309.71,18.1,1,5460,191,4.543,-0.081,0.1,294.94775,46.671951,15.84
1,0,0,1,0.759768478,131.78573,0.00729,0.583,0.007,-0.5,2.824,0.273,-0.273,57.4,5.5,-5.5,0.64,-0.05,1737,2149.06,-528.76,12.9,1,5481,164,4.574,-0.144,0.175,290.48871,40.725182,15.318
0,0,0,0,4.942783419,136.3294353,4.07E-05,0.566,0.009,-0.009,3.25346,0.00605,-0.00605,11145,6.7,-6.7,10.62,-0.73,1008,244.42,-48.62,2040.7,1,5514,98,4.459,-0.11,0.133,296.20059,49.140121,13.758
0,1,1,1,0.952371227,132.34095,0.00257,1.2,0.308,-0.179,3.926,0.152,-0.152,352.5,10.4,-10.4,21.96,-2.36,1870,2885.01,-874.41,42.6,1,6086,164,4.511,-0.18,0.247,290.72519,48.210411,15.868
1,0,0,0,4.46255312,133.64977,0.00851,0.004,0.102,-0.004,14.0957,0.0707,-0.0707,22720,183,-183,52.74,-16.02,1795,2458.34,-1370.94,140.9,1,4847,147,3.277,-0.325,2.041,296.97522,47.886551,14.673
0,1,0,0,4.309067482,134.71445,0.00138,1.993,49.45,-1.52,2.21,0.0361,-0.0361,23647,346,-346,101.41,-9.9,882,142.6,-41.69,82,1,4897,169,4.526,-0.096,0.077,294.29193,46.161968,16.77
0,1,0,0,4.176929219,133.197382,0.000672,0.984,3.76,-0.147,5.2003,0.0607,-0.0607,70355,466,-466,31.35,-2.26,938,183.08,-43.31,187,1,5462,162,4.628,-0.105,0.119,291.05762,38.64534,15.22
1,0,0,0,391.420272,470.44301,0.00949,0.797,0.165,-0.552,3.84,0.387,-0.387,236.7,28.7,-28.7,1.61,-0.17,256,1.01,-0.29,10.3,1,6032,163,4.46,-0.147,0.191,290.57971,49.18998,12.879
0,1,1,0,3.125821128,134.479684,0.000194,1.269,0.26,-0.197,2.2163,0.0101,-0.0101,5025.4,25.5,-25.5,110.58,-39.66,2087,4481.76,-2831.13,245.2,1,6137,167,3.705,-0.08,0.438,287.15167,42.110378,12.77
0,0,0,0,3.07155284,133.30255,0.0033,0.855,0.086,-0.604,4.0935,0.0936,-0.0936,86,3.3,-3.3,1.65,-0.34,1556,1389.97,-586.86,27.2,3,5918,107,4.127,-0.098,0.265,290.03052,42.16605,13.182
0,0,0,0,5.02818253,134.10891,0.00361,0.3,0.144,-0.3,3.526,0.102,-0.102,181.3,7.3,-7.3,2.03,-0.47,1272,620,-274.78,26.1,2,5640,85,4.087,-0.087,0.236,294.13791,42.370499,14.686
0,1,0,0,14.44312745,139.3903174,9.29E-05,0.98,0.028,-0.013,8.33598,0.00744,-0.00744,41685,28,-28,92.28,-37.44,1182,462.07,-318.65,2186,1,5757,183,3.672,-0.108,0.476,300.12634,45.633549,12.732
0,0,0,0,6.33855946,354.85104,0.00146,0.907,0.004,-0.635,3.4617,0.0884,-0.0884,721.7,14.1,-14.1,3.31,-0.37,1034,270.47,-87.75,57.4,1,6108,193,4.466,-0.224,0.341,284.96304,43.91301,15.182
0,0,0,0,3.005156911,137.103362,0.000515,0.844,0.004,-0.585,2.0747,0.0267,-0.0267,691.6,6.7,-6.7,2.2,-0.07,949,191.27,-25.41,115.1,2,4920,98,4.62,-0.059,0.059,287.60559,49.523258,12.231
0,0,0,0,1.646801683,132.0615,0.00175,0.129,0.346,-0.129,1.1966,0.0617,-0.0617,284.2,14,-14,0.86,-0.06,806,99.8,-21.54,25.2,1,3810,76,4.753,-0.038,0.038,290.43402,44.107651,14.634
0,1,1,1,17.72724392,356.795528,0.000589,0.825,0.009,-0.011,4.1073,0.0404,-0.0404,16878,249,-249,14.77,-1.65,741,71.06,-23.16,109.7,1,6181,197,4.464,-0.224,0.335,296.73502,39.187801,15.073
1,0,1,0,1.926888595,131.63323,0.00395,0.589,0.386,-0.389,1.235,0.175,-0.175,130,15.7,-15.7,1.31,-0.15,1619,1622.18,-537.97,11.7,1,6268,173,4.429,-0.24,0.384,297.53055,48.38747,14.809
0,0,1,0,8.39140024,139.02864,0.00549,0.342,0.126,-0.342,1.193,0.279,-0.279,134.4,27.8,-27.8,1.1,-0.2,921,169.89,-67.42,9.2,1,5892,177,4.389,-0.175,0.231,300.18503,44.635578,14.13
1,0,0,0,614.39054,332.5045,0.0208,0.11,0.356,-0.11,9.312,0.856,-0.856,289.1,34.3,-34.3,2.43,-0.44,269,1.24,-0.45,10.2,1,6228,74,4.193,-0.122,0.262,292.06931,41.042858,13.541
0,0,1,1,3.855599139,170.67957,0.000863,0.864,0.014,-0.599,3.183,0.0616,-0.0616,1030.9,13.2,-13.2,3.57,-0.33,1158,425.74,-120.92,90.1,1,5936,164,4.501,-0.196,0.268,296.39542,45.56992,15.054
0,1,0,0,41.16676097,158.917777,0.000295,1.093,0.305,-0.12,2.2133,0.0167,-0.0167,5386.3,36.2,-36.2,17.82,-2.15,446,9.35,-2.86,185.2,1,5193,154,4.503,-0.076,0.087,298.21094,48.559158,13.418
0,0,0,0,36.33750453,160.39806,0.00158,0.825,0.019,-0.069,7.06,0.161,-0.161,2828.4,32.5,-32.5,5.3,-0.46,513,16.36,-4.3,96.8,1,5717,156,4.538,-0.187,0.23,294.10818,44.770699,15.773
0,0,1,0,2.493237866,132.63633,0.00278,0.975,0.017,-0.731,2.644,0.122,-0.122,259.2,14.3,-14.3,9.48,-3.91,2241,5975.48,-4125.23,20.7,1,5002,124,3.344,-0.275,1.547,297.11157,47.534691,13.962
0,0,1,0,0.872952088,131.49734,0.00101,1.1,1.587,-0.038,1.4499,0.0568,-0.0568,137.3,4.1,-4.1,25.5,-6.89,3165,23715.46,-12681.5,41.6,1,7102,192,3.972,-0.119,0.46,289.80298,47.259159,12.335
1,0,0,0,9.6310258,132.7273,0.0101,0.951,0.027,-0.65,5.255,0.241,-0.241,297.2,25.1,-25.1,2.9,-0.68,1094,338.33,-164.36,12.7,3,6432,155,4.207,-0.171,0.382,300.33237,44.986141,13.306
0,1,1,1,1.332567643,132.04299,0.00609,0.642,0.287,-0.412,4.284,0.184,-0.184,56.7,2.9,-2.9,0.62,-0.04,1482,1143.87,-269.86,24,1,5687,152,4.582,-0.144,0.169,295.22089,46.823879,14.15
1,0,0,0,1.64125844,131.9294,0.00327,0.583,0.185,-0.193,4.51,0.115,-0.115,449.2,18.6,-18.6,2.47,-0.31,938,698.68,-183.3,27.5,1,5761,156,4.438,-0.121,0.233,294.10526,44.615269,14.97
0,0,0,0,13.71218522,135.51875,0.00395,0.68,0.271,-0.467,2.437,0.0994,-0.0994,786.7,40.4,-40.4,2.47,-0.24,676,49.26,-14.05,22.6,1,5550,182,4.562,-0.168,0.201,294.53354,46.618271,15.935
0,0,0,0,7.03902016,175.73059,0.00161,0.015,0.353,-0.015,3.8633,0.0487,-0.0487,529.8,11.2,-11.2,2.45,-0.27,1051,288.92,-88.31,54.3,1,6321,169,4.434,-0.216,0.349,289.4317,46.617531,15.067
1,0,0,0,6.62761199,132.5466377,3.32E-05,0.753,0.008,-0.015,6.15281,0.00132,-0.00132,227140,29.2,-29.2,82.03,-16.8,1204,496.41,-218.43,4355.5,1,6316,158,4.231,-0.18,0.409,287.0257,38.171021,13.558
0,0,0,0,0.968980781,132.41921,0.00605,0.065,0.392,-0.065,1.517,0.147,-0.147,118.5,11.1,-11.1,1.08,-0.11,1844,2730.51,-839.19,12.8,1,5866,182,4.473,-0.216,0.322,295.34967,45.114552,15.415
0,0,0,0,12.87471243,170.022499,0.000269,0.932,0.007,-0.006,2.2491,0.0234,-0.0234,3860.7,29.9,-29.9,11.26,-1.97,926,173.5,-61.59,218.5,1,5963,80,4.218,-0.117,0.249,293.58636,42.928909,14.517
